welcome.started,welcome.stopped,WelcomeClick.x,WelcomeClick.y,WelcomeClick.leftButton,WelcomeClick.midButton,WelcomeClick.rightButton,WelcomeClick.time,participant,week,gender,race/ ethnicity,cognitive health history,date,expName,psychopyVersion,OS,frameRate,intro.started,intro.stopped,readyClick.x,readyClick.y,readyClick.leftButton,readyClick.midButton,readyClick.rightButton,practGoInst.started,practGoInst.stopped,PractGoClick.x,PractGoClick.y,PractGoClick.leftButton,PractGoClick.midButton,PractGoClick.rightButton,PractGoClick.time,practGoInst2.started,practGoInst2.stopped,PractGo2Click.x,PractGo2Click.y,PractGo2Click.leftButton,PractGo2Click.midButton,PractGo2Click.rightButton,PractGo2Click.time,practGoInst3.started,practGoInst3.stopped,PractGo3Click.x,PractGo3Click.y,PractGo3Click.leftButton,PractGo3Click.midButton,PractGo3Click.rightButton,PractGo3Click.time,trial.started,trial.stopped,feedback.started,feedback.stopped,practGo.thisRepN,practGo.thisTrialN,practGo.thisN,practGo.thisIndex,practGo.ran,Signal,fixedStopTime,testGoInst.started,testGoInst.stopped,GoTestClick.x,GoTestClick.y,GoTestClick.leftButton,GoTestClick.midButton,GoTestClick.rightButton,GoTestClick.time,TestGo.thisRepN,TestGo.thisTrialN,TestGo.thisN,TestGo.thisIndex,TestGo.ran,mixPractIntro.started,mixPractIntro.stopped,MixIntroClick.x,MixIntroClick.y,MixIntroClick.leftButton,MixIntroClick.midButton,MixIntroClick.rightButton,MixIntroClick.time,mixPractInst.started,mixPractInst.stopped,StopInstClick.x,StopInstClick.y,StopInstClick.leftButton,StopInstClick.midButton,StopInstClick.rightButton,StopInstClick.time,mixPractInst2.started,mixPractInst2.stopped,PractStop2Click.x,PractStop2Click.y,PractStop2Click.leftButton,PractStop2Click.midButton,PractStop2Click.rightButton,PractStop2Click.time,mixPractInst3.started,mixPractInst3.stopped,PractStop3Click.x,PractStop3Click.y,PractStop3Click.leftButton,PractStop3Click.midButton,PractStop3Click.rightButton,PractStop3Click.time,mixPract.thisRepN,mixPract.thisTrialN,mixPract.thisN,mixPract.thisIndex,mixPract.ran,breakResetTrial.started,breakResetTrial.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,MentalFatigue.started,MentalFatigue.stopped,textbox.text,EndClick.x,EndClick.y,EndClick.leftButton,EndClick.midButton,EndClick.rightButton,EndClick.time,EndClick.clicked_name,end.started,end.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time
,,,,,,,,Harbor,3,Female,Hispanic/Latino,N/A,2024-12-20_19h06.22.130,dissOSARI,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758.6331,1759.4893,1759.4894,1760.4895,,,,,,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,57,57,29,1,,,,,,,,,,,,,,,,,,
,,,,,,,,Harbor,3,Female,Hispanic/Latino,N/A,2024-12-20_19h06.22.130,dissOSARI,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1760.4898,1761.4069,1761.407,1762.4067,,,,,,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,58,58,13,1,,,,,,,,,,,,,,,,,,
,,,,,,,,Harbor,3,Female,Hispanic/Latino,N/A,2024-12-20_19h06.22.130,dissOSARI,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762.4069,1763.4091,1763.4092,1764.4033,,,,,,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,59,59,67,1,,,,,,,,,,,,,,,,,,
,,,,,,,,Harbor,3,Female,Hispanic/Latino,N/A,2024-12-20_19h06.22.130,dissOSARI,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1764.4034,1765.5602,1765.5603,1766.5605,,,,,,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,60,60,40,1,,,,,,,,,,,,,,,,,,
,,,,,,,,Harbor,3,Female,Hispanic/Latino,N/A,2024-12-20_19h06.22.130,dissOSARI,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1766.5606,1767.7948,1767.7948,1768.7961,,,,,,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,61,61,39,1,,,,,,,,,,,,,,,,,,
,,,,,,,,Harbor,3,Female,Hispanic/Latino,N/A,2024-12-20_19h06.22.130,dissOSARI,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1768.7962,1770.1476,1770.1476,1771.1424,,,,,,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,62,62,49,1,,,,,,,,,,,,,,,,,,
,,,,,,,,Harbor,3,Female,Hispanic/Latino,N/A,2024-12-20_19h06.22.130,dissOSARI,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1771.1426,1772.2155,1772.2155,1773.2174,,,,,,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,63,63,27,1,,,,,,,,,,,,,,,,,,
,,,,,,,,Harbor,3,Female,Hispanic/Latino,N/A,2024-12-20_19h06.22.130,dissOSARI,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1773.2176,1774.4173,1774.4173,1775.4124,,,,,,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,64,64,50,1,,,,,,,,,,,,,,,,,,
,,,,,,,,Harbor,3,Female,Hispanic/Latino,N/A,2024-12-20_19h06.22.130,dissOSARI,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1775.4126,1776.3525,1776.3525,1777.353,,,,,,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,65,65,38,1,,,,,,,,,,,,,,,,,,
,,,,,,,,Harbor,3,Female,Hispanic/Latino,N/A,2024-12-20_19h06.22.130,dissOSARI,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1777.3533,1778.5381,1778.5381,1779.5327,,,,,,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,66,66,64,1,,,,,,,,,,,,,,,,,,
,,,,,,,,Harbor,3,Female,Hispanic/Latino,N/A,2024-12-20_19h06.22.130,dissOSARI,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1779.5328,1780.6723,1780.6723,1781.668,,,,,,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,67,67,52,1,,,,,,,,,,,,,,,,,,
,,,,,,,,Harbor,3,Female,Hispanic/Latino,N/A,2024-12-20_19h06.22.130,dissOSARI,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781.6681,1794.718,1794.718,1795.7175,,,,,,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,68,68,46,1,,,,,,,,,,,,,,,,,,
,,,,,,,,Harbor,3,Female,Hispanic/Latino,N/A,2024-12-20_19h06.22.130,dissOSARI,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1795.7177,1797.6533,1797.6534,1798.6541,,,,,,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,69,69,19,1,,,,,,,,,,,,,,,,,,
,,,,,,,,Harbor,3,Female,Hispanic/Latino,N/A,2024-12-20_19h06.22.130,dissOSARI,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798.6542,1809.2471,1809.2471,1810.2429,,,,,,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,70,70,10,1,,,,,,,,,,,,,,,,,,
,,,,,,,,Harbor,3,Female,Hispanic/Latino,N/A,2024-12-20_19h06.22.130,dissOSARI,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1810.2431,1811.6149,1811.6149,1812.6135,,,,,,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,71,71,77,1,,,,,,,,,,,,,,,,,,
,,,,,,,,Harbor,3,Female,Hispanic/Latino,N/A,2024-12-20_19h06.22.130,dissOSARI,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1812.6137,1813.7174,1813.7174,1814.7115,,,,,,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,72,72,12,1,,,,,,,,,,,,,,,,,,
,,,,,,,,Harbor,3,Female,Hispanic/Latino,N/A,2024-12-20_19h06.22.130,dissOSARI,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1814.7118,1815.7018,1815.7018,1816.702,,,,,,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,73,73,25,1,,,,,,,,,,,,,,,,,,
,,,,,,,,Harbor,3,Female,Hispanic/Latino,N/A,2024-12-20_19h06.22.130,dissOSARI,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1816.7021,1817.5697,1817.5697,1818.5667,,,,,,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,74,74,30,1,,,,,,,,,,,,,,,,,,
,,,,,,,,Harbor,3,Female,Hispanic/Latino,N/A,2024-12-20_19h06.22.130,dissOSARI,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1818.5673,1819.4212,1819.4212,1820.421,,,,,,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,75,75,76,1,,,,,,,,,,,,,,,,,,
,,,,,,,,Harbor,3,Female,Hispanic/Latino,N/A,2024-12-20_19h06.22.130,dissOSARI,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1820.4213,1821.3565,1821.3565,1822.3572,,,,,,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,76,76,20,1,,,,,,,,,,,,,,,,,,
,,,,,,,,Harbor,3,Female,Hispanic/Latino,N/A,2024-12-20_19h06.22.130,dissOSARI,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1822.3575,1823.3743,1823.3743,1824.3702,,,,,,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,77,77,75,1,,,,,,,,,,,,,,,,,,
,,,,,,,,Harbor,3,Female,Hispanic/Latino,N/A,2024-12-20_19h06.22.130,dissOSARI,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1824.3707,1825.6938,1825.6938,1826.6883,,,,,,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,78,78,78,1,,,,,,,,,,,,,,,,,,
,,,,,,,,Harbor,3,Female,Hispanic/Latino,N/A,2024-12-20_19h06.22.130,dissOSARI,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1826.6885,1827.7448,1827.7448,1828.7404,,,,,,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,79,79,15,1,,,,,,,,,,,,,,,,,,
,,,,,,,,Harbor,3,Female,Hispanic/Latino,N/A,2024-12-20_19h06.22.130,dissOSARI,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1829.8661,1829.9482,1829.9482,1830.9469,,,,,,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1828.7406,1829.8648,0,0,0,30,1,,,,,,,,,,,,,,,,,,
,,,,,,,,Harbor,3,Female,Hispanic/Latino,N/A,2024-12-20_19h06.22.130,dissOSARI,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830.9471,1832.1314,1832.1315,1833.1272,,,,,,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,32,1,,,,,,,,,,,,,,,,,,
,,,,,,,,Harbor,3,Female,Hispanic/Latino,N/A,2024-12-20_19h06.22.130,dissOSARI,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1833.1275,1834.2341,1834.2341,1835.2289,,,,,,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,38,1,,,,,,,,,,,,,,,,,,
,,,,,,,,Harbor,3,Female,Hispanic/Latino,N/A,2024-12-20_19h06.22.130,dissOSARI,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1835.229,1836.4692,1836.4693,1837.4654,,,,,,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,73,1,,,,,,,,,,,,,,,,,,
,,,,,,,,Harbor,3,Female,Hispanic/Latino,N/A,2024-12-20_19h06.22.130,dissOSARI,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1837.4657,1838.5873,1838.5873,1839.5877,,,,,,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,21,1,,,,,,,,,,,,,,,,,,
,,,,,,,,Harbor,3,Female,Hispanic/Latino,N/A,2024-12-20_19h06.22.130,dissOSARI,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1839.5878,1840.8218,1840.8218,1841.8185,,,,,,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,71,1,,,,,,,,,,,,,,,,,,
